PATH      TIME      XPOSITION      ZPOSITION      XVELOCITIY     ZVELOCITIY     XLINEAR        ZLINEAR        ORIENTATION    ROTATION       ANGULAR        
2         13.50     51.14775       -31.02105      -2.97319       0.40014        -0.92149       0.38840        -1.17918       0.00000        0.00000        
1         13.75     -61.76192      43.44448       2.64010        1.42474        0.63384        0.77346        0.69586        0.00000        0.00000        
2         13.75     50.40446       -30.92101      -2.96450       0.46014        -0.91871       0.39494        -1.17190       0.00000        0.00000        
1         14.00     -61.10190      43.80067       2.79856        1.61811        0.62727        0.77880        0.68651        0.00000        0.00000        
2         14.00     49.66333       -30.80598      -2.95511       0.51704        -0.91594       0.40131        -1.16479       0.00000        0.00000        
1         14.25     -60.40226      44.20519       2.95537        1.81281        0.62035        0.78432        0.67805        0.00000        0.00000        
2         14.25     48.92455       -30.67672      -2.94515       0.57104        -0.91319       0.40753        -1.15785       0.00000        0.00000        
1         14.50     -59.66342      44.65839       2.52010        1.62760        0.61303        0.79006        0.66919        0.00000        0.00000        
2         14.50     48.18827       -30.53396      -2.93475       0.62231        -0.91046       0.41360        -1.15105       0.00000        0.00000        
1         14.75     -59.03340      45.06530       2.67336        1.82512        0.60676        0.79489        0.65989        0.00000        0.00000        
2         14.75     47.45458       -30.37838      -2.92400       0.67101        -0.90773       0.41955        -1.14439       0.00000        0.00000        
1         15.00     -58.36506      45.52158       2.82505        2.02384        0.60013        0.79990        0.65198        0.00000        0.00000        
2         15.00     46.72358       -30.21063      -2.91298       0.71730        -0.90501       0.42538        -1.13785       0.00000        0.00000        
1         15.25     -57.65880      46.02753       2.97508        2.22381        0.59309        0.80514        0.64366        0.00000        0.00000        
2         15.25     45.99533       -30.03130      -2.90178       0.76135        -0.90230       0.43111        -1.13141       0.00000        0.00000        
1         15.50     -56.91503      46.58349       2.36959        1.83985        0.58556        0.81063        0.63489        0.00000        0.00000        
2         15.50     45.26989       -29.84097      -2.89046       0.80328        -0.89959       0.43675        -1.12508       0.00000        0.00000        
1         15.75     -56.32263      47.04345       2.51598        2.04250        0.57948        0.81499        0.62557        0.00000        0.00000        
2         15.75     44.54728       -29.64015      -2.87905       0.84326        -0.89686       0.44231        -1.11882       0.00000        0.00000        
1         16.00     -55.69364      47.55408       2.66085        2.24625        0.57301        0.81955        0.61809        0.00000        0.00000        
2         16.00     43.82751       -29.42933      -2.86760       0.88140        -0.89413       0.44781        -1.11263       0.00000        0.00000        
1         16.25     -55.02843      48.11564       2.80410        2.45114        0.56609        0.82434        0.61017        0.00000        0.00000        
2         16.25     43.11061       -29.20898      -2.85615       0.91784        -0.89138       0.45325        -1.10649       0.00000        0.00000        
1         16.50     -54.32740      48.72842       2.94563        2.65722        0.55864        0.82941        0.60176        0.00000        0.00000        
2         16.50     42.39658       -28.97952      -2.84471       0.95269        -0.88861       0.45867        -1.10038       0.00000        0.00000        
1         16.75     -53.59100      49.39273       2.19850        2.04123        0.55057        0.83479        0.59275        0.00000        0.00000        
2         16.75     41.68540       -28.74135      -2.83331       0.98608        -0.88580       0.46406        -1.09430       0.00000        0.00000        
1         17.00     -53.04137      49.90304       2.33614        2.24992        0.54435        0.83886        0.58304        0.00000        0.00000        
2         17.00     40.97707       -28.49483      -2.82196       1.01810        -0.88296       0.46946        -1.08822       0.00000        0.00000        
1         17.25     -52.45734      50.46552       2.47223        2.45964        0.53768        0.84315        0.57562        0.00000        0.00000        
2         17.25     40.27158       -28.24030      -2.81067       1.04888        -0.88006       0.47487        -1.08212       0.00000        0.00000        
1         17.50     -51.83928      51.08043       2.60665        2.67043        0.53047        0.84771        0.56769        0.00000        0.00000        
2         17.50     39.56892       -27.97808      -2.79943       1.07850        -0.87710       0.48031        -1.07599       0.00000        0.00000        
1         17.75     -51.18762      51.74804       2.73927        2.88235        0.52259        0.85258        0.55915        0.00000        0.00000        
2         17.75     38.86906       -27.70846      -2.78826       1.10708        -0.87407       0.48581        -1.06979       0.00000        0.00000        
1         18.00     -50.50280      52.46862       2.03964        2.19997        0.51392        0.85784        0.54989        0.00000        0.00000        
2         18.00     38.17199       -27.43169      -2.77713       1.13470        -0.87094       0.49139        -1.06351       0.00000        0.00000        
1         18.25     -49.99289      53.01862       2.16812        2.41443        0.50716        0.86185        0.53975        0.00000        0.00000        
2         18.25     37.47771       -27.14801      -2.99487       1.25755        -0.86771       0.49708        -1.05711       0.00000        0.00000        
1         18.50     -49.45086      53.62222       2.29492        2.62989        0.49981        0.86614        0.53189        0.00000        0.00000        
2         18.50     36.72900       -26.83363      -2.75577       1.18562        -0.86404       0.50342        -1.05057       0.00000        0.00000        
1         18.75     -48.87713      54.27969       2.41987        2.84642        0.49171        0.87076        0.52338        0.00000        0.00000        
2         18.75     36.04005       -26.53722      -2.97179       1.31148        -0.86046       0.50951        -1.04325       0.00000        0.00000        
1         19.00     -48.27216      54.99130       1.91582        2.30860        0.48270        0.87579        0.51405        0.00000        0.00000        
2         19.00     35.29711       -26.20935      -2.73424       1.23448        -0.85635       0.51640        -1.03618       0.00000        0.00000        
1         19.25     -47.79321      55.56845       2.03650        2.52755        0.47516        0.87990        0.50373        0.00000        0.00000        
2         19.25     34.61355       -25.90073      -2.94832       1.36358        -0.85226       0.52311        -1.02816       0.00000        0.00000        
1         19.50     -47.28408      56.20033       2.15529        2.74752        0.46681        0.88436        0.49514        0.00000        0.00000        
2         19.50     33.87647       -25.55984      -2.71226       1.28206        -0.84748       0.53083        -1.02030       0.00000        0.00000        
1         19.75     -46.74526      56.88721       2.27199        2.96861        0.45743        0.88925        0.48567        0.00000        0.00000        
2         19.75     33.19841       -25.23932      -2.92413       1.41476        -0.84263       0.53850        -1.01122       0.00000        0.00000        
1         20.00     -46.17727      57.62937       1.79670        2.40247        0.44675        0.89466        0.47510        0.00000        0.00000        
2         20.00     32.46738       -24.88563      -2.68943       1.32927        -0.83681       0.54749        -1.00215       0.00000        0.00000        
1         20.25     -45.72809      58.22998       1.90839        2.62614        0.43760        0.89917        0.46313        0.00000        0.00000        
2         20.25     31.79502       -24.55331      -2.89863       1.46614        -0.83073       0.55667        -0.99143       0.00000        0.00000        
1         20.50     -45.25100      58.88652       2.01779        2.85093        0.42720        0.90416        0.45293        0.00000        0.00000        
2         20.50     31.07036       -24.18678      -2.66514       1.37732        -0.82319       0.56776        -0.98042       0.00000        0.00000        
1         20.75     -44.74655      59.59925       1.70458        2.46869        0.41518        0.90974        0.44140        0.00000        0.00000        
2         20.75     30.40407       -23.84245      -2.87094       1.51926        -0.81499       0.57948        -0.96701       0.00000        0.00000        
1         21.00     -44.32040      60.21643       1.80837        2.69612        0.40396        0.91478        0.42814        0.00000        0.00000        
2         21.00     29.68634       -23.46263      -2.63835       1.42797        -0.80427       0.59426        -0.95271       0.00000        0.00000        
1         21.25     -43.86831      60.89046       1.90936        2.92482        0.39086        0.92045        0.41584        0.00000        0.00000        
2         21.25     29.02675       -23.10564      -2.83942       1.57653        0.27030        -0.96278       -0.93445       0.00000        0.00000        
1         21.50     -43.39097      61.62166       1.61028        2.53120        0.37517        0.92696        0.40157        0.00000        0.00000        
2         21.50     28.31689       -22.71151      -2.77185       1.33584        0.27960        -0.96012       2.86789        0.00000        0.00000        
1         21.75     -42.98840      62.25446       1.70407        2.76294        0.35996        0.93297        0.38458        0.00000        0.00000        
2         21.75     27.62393       -22.37755      -2.70195       1.09581        0.28871        -0.95742       2.85822        0.00000        0.00000        
1         22.00     -42.56238      62.94520       1.79406        2.99618        0.34139        0.93992        0.36822        0.00000        0.00000        
2         22.00     26.94845       -22.10360      -2.62977       0.85646        0.29766        -0.95467       2.84871        0.00000        0.00000        
1         22.25     -42.11386      63.69424       1.50836        2.59323        0.31784        0.94814        0.34840        0.00000        0.00000        
2         22.25     26.29100       -21.88948      -2.55535       0.61779        0.30646        -0.95188       2.83935        0.00000        0.00000        
1         22.50     -41.73677      64.34255       1.58782        2.83027        0.29347        0.95597        0.32345        0.00000        0.00000        
2         22.50     25.65217       -21.73503      -2.47874       0.37982        0.31515        -0.94904       2.83012        0.00000        0.00000        
1         22.75     -41.33982      65.05012       1.42797        2.63835        0.26128        0.96526        0.29786        0.00000        0.00000        
2         22.75     25.03248       -21.64008      -2.39995       0.14256        0.32372        -0.94615       2.82098        0.00000        0.00000        
1         23.00     -40.98283      65.70971       1.49328        2.87967        0.82388        -0.56676       0.26434        0.00000        0.00000        
2         23.00     24.43249       -21.60444      -2.31902       -0.09398       0.33221        -0.94321       2.81193        0.00000        0.00000        
1         23.25     -40.60951      66.42963       1.69925        2.73798        0.81922        -0.57348       2.17337        0.00000        0.00000        
2         23.25     23.85274       -21.62794      -2.23597       -0.32978       0.34062        -0.94020       2.80295        0.00000        0.00000        
1         23.50     -40.18470      67.11412       1.90406        2.59461        0.81450        -0.58016       2.18155        0.00000        0.00000        
2         23.50     23.29375       -21.71038      -2.15082       -0.56483       0.34898        -0.93713       2.79402        0.00000        0.00000        
1         23.75     -39.70868      67.76277       2.10769        2.44957        0.80974        -0.58679       2.18972        0.00000        0.00000        
2         23.75     22.75604       -21.85159      -2.06357       -0.79912       0.35729        -0.93399       2.78512        0.00000        0.00000        
1         24.00     -39.18176      68.37516       2.31012        2.30287        0.80491        -0.59340       2.19789        0.00000        0.00000        
2         24.00     22.24015       -22.05137      -1.97425       -1.03262       0.36557        -0.93078       2.77623        0.00000        0.00000        
1         24.25     -38.60423      68.95087       2.51135        2.15452        0.80001        -0.59999       2.20607        0.00000        0.00000        
2         24.25     21.74658       -22.30952      -1.88286       -1.26531       0.37385        -0.92749       2.76734        0.00000        0.00000        
1         24.50     -37.97639      69.48950       2.71135        2.00452        0.79504        -0.60655       2.21428        0.00000        0.00000        
2         24.50     21.27587       -22.62585      -1.78940       -1.49718       0.38212        -0.92411       2.75844        0.00000        0.00000        
1         24.75     -37.29856      69.99063       2.91011        1.85289        0.79000        -0.61311       2.22251        0.00000        0.00000        
2         24.75     20.82852       -23.00015      -1.69387       -1.72821       0.39041        -0.92064       2.74950        0.00000        0.00000        
1         25.00     -36.57103      70.45385       2.63207        1.43953        0.78487        -0.61966       2.23079        0.00000        0.00000        
2         25.00     20.40505       -23.43220      -1.59626       -1.95837       0.39873        -0.91707       2.74052        0.00000        0.00000        
1         25.25     -35.91301      70.81373       2.82828        1.28461        0.78045        -0.62522       2.23911        0.00000        0.00000        
2         25.25     20.00599       -23.92179      -1.49658       -2.18764       0.40710        -0.91339       2.73146        0.00000        0.00000        
1         25.50     -35.20594      71.13488       2.81066        1.04891        0.77596        -0.63078       2.24621        0.00000        0.00000        
2         25.50     19.63184       -24.46870      -1.39481       -2.41599       0.41552        -0.90958       2.72232        0.00000        0.00000        
1         25.75     -34.50328      71.39711       2.87615        0.85310        0.77172        -0.63596       2.25335        0.00000        0.00000        
2         25.75     19.28314       -25.07270      -1.29093       -2.64338       0.42402        -0.90565       2.71308        0.00000        0.00000        
1         26.00     -33.78424      71.61038       2.92610        0.66178        0.76759        -0.64094       2.26005        0.00000        0.00000        
2         26.00     18.96041       -25.73355      -1.18492       -2.86979       0.43262        -0.90158       2.70371        0.00000        0.00000        
1         26.25     -33.05272      71.77583       2.96193        0.47644        0.76358        -0.64571       2.26652        0.00000        0.00000        
2         26.25     18.66418       -26.45099      -0.98571       -2.83344       0.44132        -0.89735       2.69420        0.00000        0.00000        
1         26.50     -32.31224      71.89494       2.98514        0.29825        0.75971        -0.65026       2.27275        0.00000        0.00000        
2         26.50     18.41775       -27.15936      -0.82567       -2.88414       0.44940        -0.89333       2.68452        0.00000        0.00000        
1         26.75     -31.56595      71.96950       2.99726        0.12809        0.75597        -0.65460       2.27873        0.00000        0.00000        
2         26.75     18.21134       -27.88039      -0.67119       -2.92395       0.45714        -0.88940       2.67550        0.00000        0.00000        
1         27.00     -30.81664      72.00152       2.99981        -0.03348       0.75238        -0.65873       2.28445        0.00000        0.00000        
2         27.00     18.04354       -28.61138      -0.52288       -2.95408       0.46453        -0.88556       2.66682        0.00000        0.00000        
1         27.25     -30.06668      71.99315       2.99422        -0.18612       0.74894        -0.66264       2.28992        0.00000        0.00000        
2         27.25     17.91282       -29.34990      -0.38116       -2.97569       0.47159        -0.88182       2.65849        0.00000        0.00000        
1         27.50     -29.31813      71.94662       2.98183        -0.32971       0.74564        -0.66635       2.29514        0.00000        0.00000        
2         27.50     17.81753       -30.09382      -0.24627       -2.98987       0.47832        -0.87818       2.65050        0.00000        0.00000        
1         27.75     -28.57267      71.86419       2.96386        -0.46428       0.74249        -0.66985       2.30010        0.00000        0.00000        
2         27.75     17.75596       -30.84129      -0.11833       -2.99767       0.48474        -0.87466       2.64285        0.00000        0.00000        
1         28.00     -27.83171      71.74812       2.94141        -0.59001       0.73949        -0.67317       2.30481        0.00000        0.00000        
2         28.00     17.72638       -31.59070      0.00266        -3.00000       0.49085        -0.87124       2.63553        0.00000        0.00000        
1         28.25     -27.09636      71.60062       2.91546        -0.70716       0.73663        -0.67629       2.30928        0.00000        0.00000        
2         28.25     17.72704       -32.34070      0.11680        -2.99773       0.49668        -0.86794       2.62852        0.00000        0.00000        
1         28.50     -26.36749      71.42383       2.88687        -0.81609       0.73391        -0.67924       2.31352        0.00000        0.00000        
2         28.50     17.75624       -33.09013      0.22424        -2.99161       0.50222        -0.86474       2.62183        0.00000        0.00000        
1         28.75     -25.64577      71.21980       2.85635        -0.91719       0.73133        -0.68202       2.31753        0.00000        0.00000        
2         28.75     17.81230       -33.83804      0.32521        -2.98232       0.50749        -0.86166       2.61543        0.00000        0.00000        
1         29.00     -24.93169      70.99050       2.82456        -1.01088       0.72888        -0.68464       2.32132        0.00000        0.00000        
2         29.00     17.89361       -34.58361      0.41995        -2.97046       0.51250        -0.85869       2.60933        0.00000        0.00000        
1         29.25     -24.22555      70.73778       2.79200        -1.09761       0.72656        -0.68710       2.32491        0.00000        0.00000        
2         29.25     17.99859       -35.32623      0.50874        -2.95655       0.51727        -0.85582       2.60350        0.00000        0.00000        
1         29.50     -23.52755      70.46338       2.97364        -1.26938       0.72436        -0.68942       2.32829        0.00000        0.00000        
2         29.50     18.12578       -36.06536      0.59188        -2.94103       0.52181        -0.85306       2.59793        0.00000        0.00000        
1         29.75     -22.78414      70.14603       2.72856        -1.24698       0.72212        -0.69177       2.33149        0.00000        0.00000        
2         29.75     18.27375       -36.80062      0.66966        -2.92430       0.52612        -0.85041       2.59262        0.00000        0.00000        
1         30.00     -22.10200      69.83429       2.90909        -1.41992       0.72013        -0.69384       2.33474        0.00000        0.00000        
2         30.00     18.44117       -37.53170      0.74239        -2.90669       0.53023        -0.84785       2.58756        0.00000        0.00000        
1         30.25     -21.37473      69.47931       2.66622        -1.37524       0.71811        -0.69593       2.33760        0.00000        0.00000        
2         30.25     18.62676       -38.25837      0.81037        -2.88848       0.53414        -0.84540       2.58272        0.00000        0.00000        
1         30.50     -20.70817      69.13550       2.84574        -1.54923       0.71632        -0.69777       2.34051        0.00000        0.00000        
2         30.50     18.82936       -38.98049      0.87390        -2.86990       0.53786        -0.84303       2.57810        0.00000        0.00000        
1         30.75     -19.99674      68.74819       2.60651        -1.48530       0.71450        -0.69963       2.34307        0.00000        0.00000        
2         30.75     19.04783       -39.69797      0.93324        -2.85115       0.54140        -0.84076       2.57370        0.00000        0.00000        
1         31.00     -19.34511      68.37687       2.78514        -1.66020       0.71290        -0.70127       2.34568        0.00000        0.00000        
2         31.00     19.28114       -40.41076      0.98868        -2.83240       0.54478        -0.83858       2.56949        0.00000        0.00000        
