PATH      TIME      XPOSITION      ZPOSITION      XVELOCITIY     ZVELOCITIY     XLINEAR        ZLINEAR        ORIENTATION    ROTATION       ANGULAR        
1         27.50     -35.36927      72.43927       2.75631        1.18439        0.77007        -0.63796       2.24773        0.00000        0.00000        
2         27.50     17.23811       -24.07267      -1.10777       -2.71800       0.44463        -0.89572       2.69819        0.00000        0.00000        
1         28.00     -33.99112      73.03146       2.89225        0.79679        0.76123        -0.64848       2.26264        0.00000        0.00000        
2         28.00     16.68422       -25.43167      -0.80805       -2.88913       0.46059        -0.88761       2.68084        0.00000        0.00000        
1         28.50     -32.54499      73.42986       2.96921        0.42870        0.75282        -0.65823       2.27638        0.00000        0.00000        
2         28.50     16.28019       -26.87623      -0.51241       -2.95592       0.47557        -0.87968       2.66294        0.00000        0.00000        
1         29.00     -31.06038      73.64421       2.99867        0.08926        0.74491        -0.66717       2.28926        0.00000        0.00000        
2         29.00     16.02399       -28.35419      -0.24182       -2.99024       0.48930        -0.87211       2.64598        0.00000        0.00000        
1         29.50     -29.56105      73.68884       2.99215        -0.21686       0.73755        -0.67529       2.30119        0.00000        0.00000        
2         29.50     15.90308       -29.84931      0.00247        -3.00000       0.50184        -0.86496       2.63030        0.00000        0.00000        
1         30.00     -28.06497      73.58041       2.95999        -0.48835       0.73077        -0.68262       2.31215        0.00000        0.00000        
2         30.00     15.90431       -31.34931      0.22087        -2.99186       0.51327        -0.85823       2.61587        0.00000        0.00000        
1         30.50     -26.58498      73.33624       2.91077        -0.72622       0.72456        -0.68921       2.32214        0.00000        0.00000        
2         30.50     16.01475       -32.84524      0.41472        -2.97120       0.52366        -0.85192       2.60261        0.00000        0.00000        
1         31.00     -25.12959      72.97312       2.85128        -0.93284       0.71891        -0.69510       2.33119        0.00000        0.00000        
2         31.00     16.22211       -34.33084      0.58595        -2.94222       0.53312        -0.84604       2.59045        0.00000        0.00000        
1         31.50     -23.70395      72.50670       2.78660        -1.11125       0.71378        -0.70037       2.33936        0.00000        0.00000        
2         31.50     16.51508       -35.80195      0.73671        -2.90814       0.54172        -0.84056       2.57931        0.00000        0.00000        
1         32.00     -22.31065      71.95107       2.72038        -1.26473       0.70915        -0.70506       2.34671        0.00000        0.00000        
2         32.00     16.88344       -37.25602      0.86921        -2.87132       0.54956        -0.83546       2.56911        0.00000        0.00000        
1         32.50     -20.95046      71.31871       2.65516        -1.39647       0.70497        -0.70923       2.35330        0.00000        0.00000        
2         32.50     17.31804       -38.69168      0.98554        -2.83350       0.55669        -0.83072       2.55976        0.00000        0.00000        
1         33.00     -19.62288      70.62048       2.59260        -1.50944       0.70122        -0.71295       2.35921        0.00000        0.00000        
2         33.00     17.81081       -40.10843      1.08766        -2.79589       0.56320        -0.82632       2.55120        0.00000        0.00000        
1         33.50     -18.32658      69.86575       2.94321        -1.86592       0.69784        -0.71625       2.36449        0.00000        0.00000        
2         33.50     18.35464       -41.50637      1.17737        -2.75931       0.56915        -0.82223       2.54334        0.00000        0.00000        
1         34.00     -16.85498      68.93279       2.48590        -1.67938       0.69431        -0.71968       2.36922        0.00000        0.00000        
2         34.00     18.94333       -42.88603      1.25623        -2.72431       0.57460        -0.81843       2.53612        0.00000        0.00000        
1         34.50     -15.61203      68.09310       2.83305        -2.03922       0.69151        -0.72236       2.37414        0.00000        0.00000        
2         34.50     19.57144       -44.24818      1.32565        -2.69122       0.57960        -0.81490       2.52948        0.00000        0.00000        
1         35.00     -14.19550      67.07349       2.39410        -1.80785       0.68859        -0.72515       2.37801        0.00000        0.00000        
2         35.00     20.23427       -45.59379      1.38686        -2.66019       0.58420        -0.81161       2.52335        0.00000        0.00000        
1         35.50     -12.99846      66.16957       2.73839        -2.17042       0.68628        -0.72734       2.38205        0.00000        0.00000        
2         35.50     20.92770       -46.92389      1.44092        -2.63130       0.58844        -0.80854       2.51770        0.00000        0.00000        
1         36.00     -11.62926      65.08436       2.31713        -1.90549       0.68385        -0.72962       2.38523        0.00000        0.00000        
2         36.00     21.64816       -48.23954      1.48876        -2.60453       0.59237        -0.80567       2.51246        0.00000        0.00000        
1         36.50     -10.47070      64.13161       2.65906        -2.27030       0.68194        -0.73141       2.38856        0.00000        0.00000        
2         36.50     22.39254       -49.54181      1.53118        -2.57982       0.59601        -0.80298       2.50760        0.00000        0.00000        
1         37.00     -9.14117       62.99646       2.25364        -1.98018       0.67993        -0.73328       2.39118        0.00000        0.00000        
2         37.00     23.15813       -50.83172      1.82919        -2.98131       0.59940        -0.80045       2.50307        0.00000        0.00000        
1         37.50     -8.01435       62.00637       2.59360        -2.34682       0.67834        -0.73474       2.39392        0.00000        0.00000        
2         37.50     24.07272       -52.32237      1.59832        -2.53878       0.60311        -0.79766       2.49885        0.00000        0.00000        
1         38.00     -6.71755       60.83297       2.93278        -2.71419       0.67667        -0.73628       2.39609        0.00000        0.00000        
2         38.00     24.87188       -53.59176      1.89987        -2.93760       0.60619        -0.79532       2.49419        0.00000        0.00000        
1         38.50     -5.25116       59.47587       2.18339        -2.05738       0.67490        -0.73791       2.39836        0.00000        0.00000        
2         38.50     25.82181       -55.06057      1.65341        -2.50324       0.60959        -0.79272       2.49033        0.00000        0.00000        
1         39.00     -4.15946       58.44718       2.52084        -2.42634       0.67365        -0.73905       2.40076        0.00000        0.00000        
2         39.00     26.64852       -56.31219      1.95821        -2.89960       0.61243        -0.79052       2.48605        0.00000        0.00000        
1         39.50     -2.89904       57.23401       2.85766        -2.79586       0.67232        -0.74026       2.40246        0.00000        0.00000        
2         39.50     27.62762       -57.76199      1.69918        -2.47240       0.61562        -0.78804       2.48246        0.00000        0.00000        
1         40.00     -1.47021       55.83608       2.13058        -2.11202       0.67091        -0.74154       2.40425        0.00000        0.00000        
2         40.00     28.47721       -58.99819      2.00699        -2.86643       0.61832        -0.78593       2.47842        0.00000        0.00000        
1         40.50     -0.40492       54.78008       2.46604        -2.48279       0.66991        -0.74245       2.40616        0.00000        0.00000        
2         40.50     29.48071       -60.43140      1.73775        -2.44545       0.62138        -0.78351       2.47499        0.00000        0.00000        
1         41.00     0.82809        53.53868       2.80099        -2.85401       0.66884        -0.74340       2.40751        0.00000        0.00000        
2         41.00     30.34959       -61.65413      2.04844        -2.83720       0.62401        -0.78141       2.47109        0.00000        0.00000        
1         41.50     2.22859        52.11168       2.09100        -2.15122       0.66770        -0.74443       2.40894        0.00000        0.00000        
2         41.50     31.37381       -63.07273      1.77083        -2.42160       0.62706        -0.77897       2.46773        0.00000        0.00000        
1         42.00     3.27409        51.03607       2.42485        -2.52343       0.66689        -0.74516       2.41047        0.00000        0.00000        
2         42.00     32.25922       -64.28353      2.08436        -2.81109       0.62973        -0.77681       2.46382        0.00000        0.00000        
1         42.50     4.48651        49.77435       2.75829        -2.89601       0.66602        -0.74593       2.41157        0.00000        0.00000        
2         42.50     33.30140       -65.68908      1.79981        -2.40014       0.63290        -0.77423       2.46038        0.00000        0.00000        
1         43.00     5.86566        48.32635       2.06126        -2.17973       0.66509        -0.74677       2.41273        0.00000        0.00000        
2         43.00     34.20131       -66.88915      2.11626        -2.78726       0.63576        -0.77189       2.45630        0.00000        0.00000        
1         43.50     6.89629        47.23648       2.39380        -2.55311       0.66442        -0.74736       2.41398        0.00000        0.00000        
2         43.50     35.25944       -68.28278      1.82593        -2.38033       0.63926        -0.76899       2.45260        0.00000        0.00000        
1         44.00     8.09319        45.95993       2.72601        -2.92679       0.66369        -0.74800       2.41488        0.00000        0.00000        
2         44.00     36.17241       -69.47295      2.14557        -2.76482       0.64255        -0.76625       2.44805        0.00000        0.00000        
1         44.50     9.45619        44.49653       2.03879        -2.20076       0.66291        -0.74870       2.41585        0.00000        0.00000        
2         44.50     37.24519       -70.85535      1.85043        -2.36134       0.64677        -0.76269       2.44378        0.00000        0.00000        
1         45.00     10.47558       43.39615       2.37024        -2.57511       0.66234        -0.74920       2.41689        0.00000        0.00000        
2         45.00     38.17041       -72.03603      2.17381        -2.74268       0.65097        -0.75910       2.43825        0.00000        0.00000        
1         45.50     11.66070       42.10860       2.70141        -2.94971       0.66173        -0.74974       2.41765        0.00000        0.00000        
2         45.50     39.25731       -73.40736      1.87478        -2.34205       0.65683        -0.75404       2.43273        0.00000        0.00000        
1         46.00     13.01141       40.63374       2.02164        -2.21652       0.66105        -0.75034       2.41847        0.00000        0.00000        
2         46.00     40.19470       -74.57839      2.20319        -2.71907       0.66329        -0.74836       2.42499        0.00000        0.00000        
1         46.50     14.02223       39.52548       2.35217        -2.59169       0.66056        -0.75077       2.41937        0.00000        0.00000        
2         46.50     41.29630       -75.93793      1.90151        -2.32040       0.67376        -0.73895       2.41639        0.00000        0.00000        
1         47.00     15.19831       38.22963       2.68245        -2.96708       0.66002        -0.75125       2.42003        0.00000        0.00000        
2         47.00     42.24705       -77.09813      2.23839        -2.68988       -0.99956       -0.02983       2.40231        0.00000        0.00000        
1         47.50     16.53954       36.74609       2.00838        -2.22855       0.65942        -0.75177       2.42074        0.00000        0.00000        
2         47.50     43.36625       -78.44307      1.73861        -2.70479       -0.99987       -0.01583       -1.60063       0.00000        0.00000        
1         48.00     17.54373       35.63182       2.33809        -2.60443       0.65898        -0.75216       2.42154        0.00000        0.00000        
2         48.00     44.23555       -79.79546      1.23867        -2.71271       -1.00000       -0.00206       -1.58662       0.00000        0.00000        
1         48.50     18.71277       34.32961       2.66758        -2.98052       0.65848        -0.75259       2.42213        0.00000        0.00000        
2         48.50     44.85489       -81.15182      0.73867        -2.71374       -0.99993       0.01153        -1.57286       0.00000        0.00000        
1         49.00     20.04656       32.83935       1.99792        -2.23792       0.65793        -0.75308       2.42279        0.00000        0.00000        
2         49.00     45.22422       -82.50868      0.23870        -2.70797       -0.99969       0.02502        -1.55926       0.00000        0.00000        
1         49.50     21.04552       31.72039       2.32689        -2.61447       0.65750        -0.75345       2.42353        0.00000        0.00000        
2         49.50     45.34357       -83.86267      -0.26114       -2.69546       -0.99926       0.03847        -1.54577       0.00000        0.00000        
1         50.00     22.20896       30.41315       2.65564        -2.99119       0.65703        -0.75387       2.42409        0.00000        0.00000        
2         50.00     45.21301       -85.21040      -0.76077       -2.67623       -0.99865       0.05192        -1.53232       0.00000        0.00000        
1         50.50     23.53678       28.91756       1.98946        -2.24545       0.65648        -0.75435       2.42472        0.00000        0.00000        
2         50.50     44.83262       -86.54852      -1.26009       -2.65026       -0.99786       0.06545        -1.51885       0.00000        0.00000        
1         51.00     24.53152       27.79483       2.31770        -2.62262       0.65605        -0.75472       2.42545        0.00000        0.00000        
2         51.00     44.20258       -87.87365      -1.75902       -2.61754       -0.99687       0.07912        -1.50530       0.00000        0.00000        
1         51.50     25.69037       26.48352       2.64573        -2.99998       0.65556        -0.75515       2.42602        0.00000        0.00000        
2         51.50     43.32307       -89.18242      -2.25745       -2.57798       -0.99567       0.09299        -1.49159       0.00000        0.00000        
1         52.00     27.01323       24.98354       1.98236        -2.25172       0.65496        -0.75566       2.42667        0.00000        0.00000        
2         52.00     42.19434       -90.47141      -2.75529       -2.53148       -0.99425       0.10712        -1.47768       0.00000        0.00000        
1         52.50     28.00441       23.85767       2.30984        -2.62956       0.65448        -0.75608       2.42746        0.00000        0.00000        
2         52.50     40.81670       -91.73714      -2.38633       -1.81808       -0.99258       0.12159        -1.46347       0.00000        0.00000        
1         53.00     29.15933       22.54290       1.97782        -2.25571       0.65390        -0.75658       2.42810        0.00000        0.00000        
2         53.00     39.62353       -92.64619      -2.88262       -1.75729       -0.99119       0.13247        -1.44891       0.00000        0.00000        
1         53.50     30.14824       21.41504       2.30477        -2.63400       0.65337        -0.75704       2.42886        0.00000        0.00000        
2         53.50     38.18222       -93.52483      -2.68266       -1.34288       -0.98963       0.14364        -1.43794       0.00000        0.00000        
1         54.00     31.30062       20.09804       1.97360        -2.25940       0.65269        -0.75763       2.42957        0.00000        0.00000        
2         54.00     36.84089       -94.19627      -2.78541       -1.11422       -0.98826       0.15276        -1.42666       0.00000        0.00000        
1         54.50     32.28743       18.96834       2.29995        -2.63822       0.65203        -0.75819       2.43046        0.00000        0.00000        
2         54.50     35.44818       -94.75339      -2.86020       -0.90514       -0.98696       0.16099        -1.41744       0.00000        0.00000        
1         55.00     33.43740       17.64923       1.96948        -2.26300       0.65114        -0.75896       2.43133        0.00000        0.00000        
2         55.00     34.01809       -95.20596      -2.91322       -0.71634       -0.98572       0.16838        -1.40911       0.00000        0.00000        
1         55.50     34.42214       16.51773       2.29505        -2.64247       0.65020        -0.75976       2.43251        0.00000        0.00000        
2         55.50     32.56147       -95.56413      -2.94963       -0.54743       -0.98457       0.17501        -1.40161       0.00000        0.00000        
1         56.00     35.56966       15.19650       1.96512        -2.26678       0.64878        -0.76098       2.43374        0.00000        0.00000        
2         56.00     31.08666       -95.83784      -2.97357       -0.39735       -0.98349       0.18094        -1.39488       0.00000        0.00000        
1         56.50     36.55223       14.06311       2.28951        -2.64727       0.64701        -0.76248       2.43561        0.00000        0.00000        
2         56.50     29.59987       -96.03652      -2.98831       -0.26463       -0.98250       0.18624        -1.38886       0.00000        0.00000        
1         57.00     37.69698       12.73948       1.95978        -2.27140       0.84058        0.54168        2.43794        0.00000        0.00000        
2         57.00     28.10572       -96.16884      -2.99636       -0.14770       -0.98159       0.19098        -1.38346       0.00000        0.00000        
1         57.50     38.67687       11.60378       2.38007        -2.00056       0.82417        0.56635        0.99836        0.00000        0.00000        
2         57.50     26.60754       -96.24268      -2.99966       -0.04491       -0.98076       0.19521        -1.37864       0.00000        0.00000        
1         58.00     39.86691       10.60349       2.79216        -1.71739       0.80673        0.59091        0.96873        0.00000        0.00000        
2         58.00     25.10771       -96.26514      -2.99966       0.04529        -0.98000       0.19898        -1.37433       0.00000        0.00000        
1         58.50     41.26299       9.74480        2.74089        -1.21963       0.78810        0.61554        0.93861        0.00000        0.00000        
2         58.50     23.60788       -96.24249      -2.99742       0.12436        -0.97931       0.20235        -1.37048       0.00000        0.00000        
1         59.00     42.63343       9.13499        2.88062        -0.83788       0.77099        0.63684        0.90772        0.00000        0.00000        
2         59.00     22.10917       -96.18031      -2.99374       0.19363        -0.97869       0.20536        -1.36704       0.00000        0.00000        
1         59.50     44.07374       8.71604        2.96276        -0.47121       0.75415        0.65670        0.88040        0.00000        0.00000        
2         59.50     20.61230       -96.08350      -2.98920       0.25429        -0.97812       0.20806        -1.36396       0.00000        0.00000        
1         60.00     45.55512       8.48044        2.99726        -0.12821       0.73774        0.67509        0.85436        0.00000        0.00000        
2         60.00     19.11770       -95.95636      -2.98421       0.30742        -0.97760       0.21046        -1.36121       0.00000        0.00000        
1         60.50     47.05375       8.41633        2.99422        0.18620        0.72188        0.69202        0.82972        0.00000        0.00000        
2         60.50     17.62559       -95.80265      -2.97905       0.35396        -0.97714       0.21262        -1.35875       0.00000        0.00000        
1         61.00     48.55086       8.50943        2.96295        0.47000        0.70664        0.70757        0.80651        0.00000        0.00000        
2         61.00     16.13607       -95.62567      -2.97392       0.39474        -0.97671       0.21454        -1.35655       0.00000        0.00000        
1         61.50     50.03233       8.74444        2.91151        0.72324        0.69208        0.72182        0.78474        0.00000        0.00000        
2         61.50     14.64911       -95.42830      -2.96895       0.43048        -0.97633       0.21627        -1.35457       0.00000        0.00000        
1         62.00     51.48809       9.10606        2.84649        0.94735        0.67821        0.73487        0.76437        0.00000        0.00000        
2         62.00     13.16463       -95.21306      -2.96424       0.46183        -0.97599       0.21782        -1.35280       0.00000        0.00000        
1         62.50     52.91134       9.57973        2.77309        1.14453        0.66503        0.74682        0.74532        0.00000        0.00000        
