PATH      TIME      XPOSITION      ZPOSITION      XVELOCITIY     ZVELOCITIY     XLINEAR        ZLINEAR        ORIENTATION    ROTATION       ANGULAR        
1         27.50     -50.05542      60.81761       1.48509        1.33959        0.73844        0.67432        0.83135        0.00000        0.00000        
2         27.50     34.38752       -22.12980      -1.95126       0.43885        -0.97522       0.22125        -1.34791       0.00000        0.00000        
1         28.00     -49.31287      61.48740       1.85431        1.67675        0.73811        0.67468        0.83075        0.00000        0.00000        
2         28.00     33.41189       -21.91037      -1.95109       0.43958        -0.97517       0.22146        -1.34770       0.00000        0.00000        
1         28.50     -48.38572      62.32578       1.48225        1.34274        0.73771        0.67512        0.83026        0.00000        0.00000        
2         28.50     32.43634       -21.69058      -1.95094       0.44025        -0.97512       0.22168        -1.34748       0.00000        0.00000        
1         29.00     -47.64459      62.99715       1.85110        1.68029        0.73738        0.67548        0.82967        0.00000        0.00000        
2         29.00     31.46087       -21.47045      -1.95080       0.44088        -0.97507       0.22192        -1.34726       0.00000        0.00000        
1         29.50     -46.71904      63.83730       1.47987        1.34536        0.73696        0.67594        0.82918        0.00000        0.00000        
2         29.50     30.48547       -21.25001      -1.95067       0.44147        -0.97501       0.22218        -1.34701       0.00000        0.00000        
1         30.00     -45.97911      64.50998       1.84835        1.68333        0.73659        0.67634        0.82856        0.00000        0.00000        
2         30.00     29.51013       -21.02928      -1.95054       0.44205        -0.97493       0.22249        -1.34675       0.00000        0.00000        
1         30.50     -45.05494      65.35165       1.47776        1.34767        0.73609        0.67688        0.82802        0.00000        0.00000        
2         30.50     28.53486       -20.80826      -1.95040       0.44264        0.26799        -0.96342       -1.34642       0.00000        0.00000        
1         31.00     -44.31605      66.02548       1.84581        1.68611        0.73561        0.67740        0.82728        0.00000        0.00000        
2         31.00     27.55966       -20.58694      -1.81641       -0.03907       0.28166        -0.95951       2.87029        0.00000        0.00000        
1         31.50     -43.39315      66.86854       1.47575        1.34988        0.82618        -0.56340       0.82657        0.00000        0.00000        
2         31.50     26.65146       -20.60648      -1.67558       -0.51883       0.29517        -0.95545       2.85607        0.00000        0.00000        
1         32.00     -42.65527      67.54348       1.88884        1.06818        0.82070        -0.57136       2.16929        0.00000        0.00000        
2         32.00     25.81367       -20.86589      -1.52799       -0.99655       0.30862        -0.95119       2.84196        0.00000        0.00000        
1         32.50     -41.71085      68.07757       1.89335        0.64438        0.81509        -0.57934       2.17896        0.00000        0.00000        
2         32.50     25.04967       -21.36417      -1.37369       -1.47215       0.32211        -0.94670       2.82785        0.00000        0.00000        
1         33.00     -40.76418      68.39976       1.97665        0.30472        0.81035        -0.58595       2.18871        0.00000        0.00000        
2         33.00     24.36283       -22.10024      -1.21263       -1.94550       0.33574        -0.94195       2.81364        0.00000        0.00000        
1         33.50     -39.77586      68.55212       1.99998        0.00986        0.80616        -0.59169       2.19685        0.00000        0.00000        
2         33.50     23.75651       -23.07299      -0.79369       -1.83577       0.34962        -0.93689       2.79920        0.00000        0.00000        
1         34.00     -38.77587      68.55704       1.98599        -0.23635       0.80256        -0.59657       2.20395        0.00000        0.00000        
2         34.00     23.35966       -23.99088      -0.51879       -1.93154       0.36041        -0.93280       2.78443        0.00000        0.00000        
1         34.50     -37.78288      68.43887       1.95166        -0.43708       0.79950        -0.60067       2.21002        0.00000        0.00000        
2         34.50     23.10027       -24.95665      -0.27962       -1.98036       0.36968        -0.92916       2.77289        0.00000        0.00000        
1         35.00     -36.80704      68.22034       1.90836        -0.59847       0.79693        -0.60408       2.21513        0.00000        0.00000        
2         35.00     22.96046       -25.94683      -0.07748       -1.99850       0.37756        -0.92599       2.76293        0.00000        0.00000        
1         35.50     -35.85287      67.92110       1.86308        -0.72729       0.79478        -0.60689       2.21940        0.00000        0.00000        
2         35.50     22.92172       -26.94608      0.09034        -1.99796       0.38421        -0.92325       2.75443        0.00000        0.00000        
1         36.00     -34.92133      67.55746       1.81975        -0.82977       0.79300        -0.60922       2.22294        0.00000        0.00000        
2         36.00     22.96689       -27.94506      0.22817        -1.98694       0.38979        -0.92090       2.74724        0.00000        0.00000        
1         36.50     -34.01146      67.14258       1.78034        -0.91126       0.79153        -0.61113       2.22587        0.00000        0.00000        
2         36.50     23.08098       -28.93853      0.34067        -1.97077       0.39446        -0.91891       2.74119        0.00000        0.00000        
1         37.00     -33.12129      66.68695       1.74563        -0.97611       0.79032        -0.61269       2.22828        0.00000        0.00000        
2         37.00     23.25132       -29.92391      0.43222        -1.95274       0.39836        -0.91723       2.73611        0.00000        0.00000        
1         37.50     -32.24847      66.19890       1.71570        -1.02780       0.78932        -0.61398       2.23026        0.00000        0.00000        
2         37.50     23.46742       -30.90028      0.50661        -1.93477       0.40162        -0.91580       2.73186        0.00000        0.00000        
1         38.00     -31.39063      65.68500       1.69028        -1.06909       0.78850        -0.61503       2.23189        0.00000        0.00000        
2         38.00     23.72073       -31.86767      0.56706        -1.91793       0.40435        -0.91461       2.72830        0.00000        0.00000        
1         38.50     -30.54549      65.15045       1.66892        -1.10214       0.78782        -0.61590       2.23323        0.00000        0.00000        
2         38.50     24.00426       -32.82663      0.61620        -1.90271       0.40662        -0.91360       2.72533        0.00000        0.00000        
1         39.00     -29.71103      64.59938       1.65111        -1.12865       0.78727        -0.61661       2.23432        0.00000        0.00000        
2         39.00     24.31236       -33.77799      0.65619        -1.88929       0.40852        -0.91275       2.72284        0.00000        0.00000        
1         39.50     -28.88548      64.03506       1.63634        -1.14995       0.78681        -0.61719       2.23522        0.00000        0.00000        
2         39.50     24.64046       -34.72263      0.68878        -1.87766       0.41011        -0.91204       2.72076        0.00000        0.00000        
1         40.00     -28.06731      63.46008       1.62416        -1.16709       0.78644        -0.61767       2.23596        0.00000        0.00000        
2         40.00     24.98484       -35.66146      0.71535        -1.86769       0.41144        -0.91144       2.71902        0.00000        0.00000        
1         40.50     -27.25523      62.87654       1.61414        -1.18092       0.78613        -0.61806       2.23657        0.00000        0.00000        
2         40.50     25.34252       -36.59531      0.73706        -1.85923       0.41255        -0.91093       2.71756        0.00000        0.00000        
1         41.00     -26.44816      62.28608       1.60592        -1.19207       0.78588        -0.61838       2.23707        0.00000        0.00000        
2         41.00     25.71105       -37.52492      0.75480        -1.85210       0.41348        -0.91051       2.71634        0.00000        0.00000        
1         41.50     -25.64520      61.69004       1.99885        -1.50126       0.78567        -0.61865       2.23748        0.00000        0.00000        
2         41.50     26.08845       -38.45097      0.76933        -1.84611       0.41427        -0.91015       2.71531        0.00000        0.00000        
1         42.00     -24.64577      60.93941       1.59460        -1.20717       0.78545        -0.61892       2.23782        0.00000        0.00000        
2         42.00     26.47312       -39.37403      0.78124        -1.84110       0.41493        -0.90986       2.71445        0.00000        0.00000        
1         42.50     -23.84847      60.33583       1.98733        -1.51663       0.78531        -0.61911       2.23816        0.00000        0.00000        
2         42.50     26.86374       -40.29458      0.79101        -1.83693       0.41548        -0.90960       2.71373        0.00000        0.00000        
1         43.00     -22.85481      59.57752       1.58672        -1.21750       0.78515        -0.61930       2.23840        0.00000        0.00000        
2         43.00     27.25924       -41.21304      0.79903        -1.83345       0.41595        -0.90939       2.71312        0.00000        0.00000        
1         43.50     -22.06145      58.96877       1.97930        -1.52715       0.78505        -0.61943       2.23865        0.00000        0.00000        
2         43.50     27.65875       -42.12977      0.80562        -1.83057       0.41634        -0.90921       2.71261        0.00000        0.00000        
1         44.00     -21.07180      58.20519       1.58125        -1.22460       0.78494        -0.61957       2.23882        0.00000        0.00000        
2         44.00     28.06156       -43.04506      0.81105        -1.82817       0.41667        -0.90906       2.71218        0.00000        0.00000        
1         44.50     -20.28118      57.59289       1.97372        -1.53439       0.78487        -0.61966       2.23899        0.00000        0.00000        
2         44.50     28.46708       -43.95914      0.81551        -1.82618       0.41695        -0.90893       2.71181        0.00000        0.00000        
1         45.00     -19.29432      56.82569       1.57745        -1.22949       0.78479        -0.61976       2.23911        0.00000        0.00000        
2         45.00     28.87484       -44.87223      0.81920        -1.82453       0.41719        -0.90882       2.71151        0.00000        0.00000        
1         45.50     -18.50560      56.21095       1.96984        -1.53937       0.78474        -0.61983       2.23924        0.00000        0.00000        
2         45.50     29.28444       -45.78450      0.82224        -1.82316       0.41739        -0.90873       2.71124        0.00000        0.00000        
1         46.00     -17.52067      55.44126       1.57482        -1.23286       0.78468        -0.61990       2.23932        0.00000        0.00000        
2         46.00     29.69556       -46.69608      0.82475        -1.82203       0.41756        -0.90865       2.71102        0.00000        0.00000        
1         46.50     -16.73326      54.82483       1.96716        -1.54281       0.78464        -0.61995       2.23941        0.00000        0.00000        
2         46.50     30.10793       -47.60709      0.82683        -1.82109       0.41770        -0.90858       2.71083        0.00000        0.00000        
1         47.00     -15.74969      54.05342       1.57299        -1.23519       0.78461        -0.62000       2.23947        0.00000        0.00000        
2         47.00     30.52135       -48.51764      0.82854        -1.82031       0.41783        -0.90853       2.71068        0.00000        0.00000        
1         47.50     -14.96319      53.43582       1.96529        -1.54519       0.78458        -0.62003       2.23953        0.00000        0.00000        
2         47.50     30.93562       -49.42779      0.82997        -1.81966       0.41793        -0.90848       2.71054        0.00000        0.00000        
1         48.00     -13.98055      52.66323       1.57172        -1.23681       0.78455        -0.62007       2.23958        0.00000        0.00000        
2         48.00     31.35060       -50.33762      0.83115        -1.81912       0.41802        -0.90844       2.71042        0.00000        0.00000        
1         48.50     -13.19468      52.04482       1.96400        -1.54684       0.78453        -0.62009       2.23962        0.00000        0.00000        
2         48.50     31.76618       -51.24718      0.83213        -1.81867       0.41810        -0.90840       2.71032        0.00000        0.00000        
1         49.00     -12.21268      51.27140       1.57084        -1.23792       0.78451        -0.62011       2.23965        0.00000        0.00000        
2         49.00     32.18224       -52.15651      0.83294        -1.81830       0.41817        -0.90837       2.71024        0.00000        0.00000        
1         49.50     -11.42726      50.65244       1.96310        -1.54798       0.78450        -0.62013       2.23969        0.00000        0.00000        
2         49.50     32.59872       -53.06566      0.83362        -1.81799       0.41823        -0.90834       2.71016        0.00000        0.00000        
1         50.00     -10.44571      49.87845       1.57023        -1.23870       0.78448        -0.62015       2.23971        0.00000        0.00000        
2         50.00     33.01553       -53.97466      0.83419        -1.81773       0.41827        -0.90832       2.71010        0.00000        0.00000        
1         50.50     -9.66060       49.25910       1.96247        -1.54877       0.78447        -0.62016       2.23973        0.00000        0.00000        
2         50.50     33.43262       -54.88352      0.83466        -1.81751       0.41832        -0.90830       2.71005        0.00000        0.00000        
1         51.00     -8.67936       48.48471       1.56981        -1.23924       0.78446        -0.62018       2.23975        0.00000        0.00000        
2         51.00     33.84996       -55.79227      0.83506        -1.81733       0.41835        -0.90828       2.71000        0.00000        0.00000        
1         51.50     -7.89446       47.86510       1.96204        -1.54933       0.78446        -0.62019       2.23976        0.00000        0.00000        
2         51.50     34.26748       -56.70094      0.83539        -1.81718       0.41839        -0.90827       2.70996        0.00000        0.00000        
1         52.00     -6.91344       47.09044       1.56951        -1.23961       0.78445        -0.62020       2.23978        0.00000        0.00000        
2         52.00     34.68518       -57.60953      0.83566        -1.81705       0.41841        -0.90826       2.70992        0.00000        0.00000        
1         52.50     -6.12868       46.47063       1.96173        -1.54971       0.78444        -0.62020       2.23979        0.00000        0.00000        
2         52.50     35.10301       -58.51805      0.83590        -1.81694       0.41844        -0.90824       2.70989        0.00000        0.00000        
1         53.00     -5.14782       45.69577       1.56930        -1.23987       0.78444        -0.62021       2.23980        0.00000        0.00000        
2         53.00     35.52096       -59.42652      0.83609        -1.81685       0.41846        -0.90823       2.70987        0.00000        0.00000        
1         53.50     -4.36317       45.07584       1.96152        -1.54998       0.78443        -0.62021       2.23981        0.00000        0.00000        
2         53.50     35.93900       -60.33495      0.83626        -1.81677       0.41848        -0.90823       2.70984        0.00000        0.00000        
1         54.00     -3.38241       44.30085       1.56916        -1.24006       0.78443        -0.62022       2.23981        0.00000        0.00000        
2         54.00     36.35713       -61.24333      0.83640        -1.81671       0.41850        -0.90822       2.70982        0.00000        0.00000        
1         54.50     -2.59783       43.68082       1.96137        -1.55017       0.78443        -0.62022       2.23982        0.00000        0.00000        
2         54.50     36.77533       -62.15169      0.83652        -1.81666       0.41851        -0.90821       2.70980        0.00000        0.00000        
1         55.00     -1.61714       42.90574       1.56906        -1.24018       0.78442        -0.62023       2.23982        0.00000        0.00000        
2         55.00     37.19359       -63.06002      0.83662        -1.81661       0.41853        -0.90820       2.70979        0.00000        0.00000        
1         55.50     -0.83261       42.28564       1.96127        -1.55030       0.78442        -0.62023       2.23983        0.00000        0.00000        
2         55.50     37.61190       -63.96832      0.83671        -1.81657       0.41854        -0.90820       2.70977        0.00000        0.00000        
1         56.00     0.14802        41.51049       1.56899        -1.24027       0.78442        -0.62023       2.23983        0.00000        0.00000        
2         56.00     38.03025       -64.87661      0.83678        -1.81653       0.41855        -0.90819       2.70976        0.00000        0.00000        
1         56.50     0.93252        40.89035       1.96120        -1.55039       0.78442        -0.62023       2.23983        0.00000        0.00000        
2         56.50     38.44864       -65.78487      0.83684        -1.81651       0.41856        -0.90819       2.70975        0.00000        0.00000        
1         57.00     1.91312        40.11516       1.56894        -1.24034       0.78442        -0.62023       2.23984        0.00000        0.00000        
2         57.00     38.86707       -66.69313      0.83690        -1.81648       0.41857        -0.90819       2.70973        0.00000        0.00000        
1         57.50     2.69758        39.49499       1.96114        -1.55046       0.78442        -0.62024       2.23984        0.00000        0.00000        
2         57.50     39.28551       -67.60137      0.83695        -1.81646       0.41858        -0.90818       2.70972        0.00000        0.00000        
1         58.00     3.67816        38.71976       1.56890        -1.24038       0.78441        -0.62024       2.23984        0.00000        0.00000        
2         58.00     39.70399       -68.50960      0.83699        -1.81644       0.41859        -0.90818       2.70971        0.00000        0.00000        
1         58.50     4.46261        38.09957       1.96111        -1.55050       0.78441        -0.62024       2.23984        0.00000        0.00000        
2         58.50     40.12248       -69.41782      0.83702        -1.81642       0.41859        -0.90817       2.70971        0.00000        0.00000        
1         59.00     5.44316        37.32432       1.56888        -1.24041       0.78441        -0.62024       2.23984        0.00000        0.00000        
2         59.00     40.54100       -70.32603      0.83706        -1.81641       0.41860        -0.90817       2.70970        0.00000        0.00000        
1         59.50     6.22760        36.70411       1.96108        -1.55053       0.78441        -0.62024       2.23984        0.00000        0.00000        
2         59.50     40.95953       -71.23423      0.83709        -1.81639       0.41861        -0.90817       2.70969        0.00000        0.00000        
1         60.00     7.20814        35.92884       1.56886        -1.24044       0.78441        -0.62024       2.23985        0.00000        0.00000        
2         60.00     41.37807       -72.14243      0.83711        -1.81638       0.41862        -0.90816       2.70968        0.00000        0.00000        
1         60.50     7.99257        35.30863       1.96106        -1.55056       0.78441        -0.62024       2.23985        0.00000        0.00000        
2         60.50     41.79663       -73.05061      0.83714        -1.81637       0.41862        -0.90816       2.70967        0.00000        0.00000        
1         61.00     8.97310        34.53335       1.56885        -1.24045       0.78441        -0.62024       2.23985        0.00000        0.00000        
2         61.00     42.21519       -73.95880      0.83716        -1.81636       0.41863        -0.90816       2.70966        0.00000        0.00000        
1         61.50     9.75752        33.91312       1.96105        -1.55057       0.78441        -0.62024       2.23985        0.00000        0.00000        
2         61.50     42.63377       -74.86698      0.83718        -1.81635       0.41864        -0.90815       2.70965        0.00000        0.00000        
1         62.00     10.73805       33.13783       1.56884        -1.24046       0.78441        -0.62024       2.23985        0.00000        0.00000        
2         62.00     43.05236       -75.77515      0.83720        -1.81634       0.41865        -0.90815       2.70964        0.00000        0.00000        
1         62.50     11.52247       32.51760       1.96104        -1.55058       0.78441        -0.62024       2.23985        0.00000        0.00000        
