PATH      TIME      XPOSITION      ZPOSITION      XVELOCITIY     ZVELOCITIY     XLINEAR        ZLINEAR        ORIENTATION    ROTATION       ANGULAR        
1         38.00     -28.53796      62.19777       1.83909        -1.29591       0.79555        -0.60588       2.22143        0.00000        0.00000        
2         38.00     25.94958       -35.19397      0.67562        -1.88243       0.39128        -0.92027       2.74023        0.00000        0.00000        
1         38.25     -28.07819      61.87379       1.63061        -1.15806       0.79541        -0.60608       2.22167        0.00000        0.00000        
2         38.25     26.11848       -35.66458      0.68761        -1.87808       0.39183        -0.92004       2.73957        0.00000        0.00000        
1         38.50     -27.67054      61.58427       1.82946        -1.30958       0.79529        -0.60623       2.22192        0.00000        0.00000        
2         38.50     26.29039       -36.13410      0.69838        -1.87411       0.39232        -0.91983       2.73898        0.00000        0.00000        
1         38.75     -27.21317      61.25688       1.62277        -1.16902       0.79516        -0.60639       2.22211        0.00000        0.00000        
2         38.75     26.46498       -36.60263      0.70804        -1.87048       0.39278        -0.91963       2.73844        0.00000        0.00000        
1         39.00     -26.80748      60.96462       1.82156        -1.32062       0.79507        -0.60652       2.22231        0.00000        0.00000        
2         39.00     26.64199       -37.07025      0.71671        -1.86717       0.39319        -0.91946       2.73794        0.00000        0.00000        
1         39.25     -26.35209      60.63447       1.61636        -1.17787       0.79497        -0.60665       2.22248        0.00000        0.00000        
2         39.25     26.82117       -37.53704      0.72450        -1.86416       0.39356        -0.91930       2.73750        0.00000        0.00000        
1         39.50     -25.94800      60.34000       1.81510        -1.32953       0.79489        -0.60676       2.22264        0.00000        0.00000        
2         39.50     27.00229       -38.00308      0.73150        -1.86143       0.39390        -0.91915       2.73709        0.00000        0.00000        
1         39.75     -25.49422      60.00762       1.61112        -1.18503       0.79480        -0.60687       2.22277        0.00000        0.00000        
2         39.75     27.18517       -38.46844      0.73779        -1.85894       0.39421        -0.91902       2.73672        0.00000        0.00000        
1         40.00     -25.09144      59.71136       1.80982        -1.33674       0.79474        -0.60695       2.22291        0.00000        0.00000        
2         40.00     27.36962       -38.93317      0.74344        -1.85669       0.39449        -0.91890       2.73638        0.00000        0.00000        
1         40.25     -24.63899      59.37717       1.60685        -1.19081       0.79467        -0.60704       2.22302        0.00000        0.00000        
2         40.25     27.55548       -39.39735      0.74853        -1.85464       0.39475        -0.91879       2.73608        0.00000        0.00000        
1         40.50     -24.23728      59.07947       1.80552        -1.34258       0.79462        -0.60711       2.22313        0.00000        0.00000        
2         40.50     27.74261       -39.86101      0.75310        -1.85279       0.39498        -0.91869       2.73580        0.00000        0.00000        
1         40.75     -23.78590      58.74383       1.60336        -1.19550       0.79456        -0.60719       2.22322        0.00000        0.00000        
2         40.75     27.93089       -40.32421      0.75721        -1.85112       0.39519        -0.91860       2.73554        0.00000        0.00000        
1         41.00     -23.38506      58.44495       1.80200        -1.34730       0.79451        -0.60724       2.22331        0.00000        0.00000        
2         41.00     28.12019       -40.78699      0.76091        -1.84960       0.39539        -0.91851       2.73531        0.00000        0.00000        
1         41.25     -22.93456      58.10812       1.60052        -1.19930       0.79447        -0.60730       2.22338        0.00000        0.00000        
2         41.25     28.31042       -41.24939      0.76424        -1.84823       0.39556        -0.91844       2.73510        0.00000        0.00000        
1         41.50     -22.53442      57.80830       1.79914        -1.35113       0.79443        -0.60735       2.22346        0.00000        0.00000        
2         41.50     28.50147       -41.71144      0.76723        -1.84699       0.39572        -0.91837       2.73491        0.00000        0.00000        
1         41.75     -22.08464      57.47052       1.99775        -1.50297       0.79439        -0.60740       2.22352        0.00000        0.00000        
2         41.75     28.69328       -42.17319      0.76993        -1.84586       0.39587        -0.91831       2.73474        0.00000        0.00000        
1         42.00     -21.58520      57.09478       1.59736        -1.20351       0.79436        -0.60745       2.22358        0.00000        0.00000        
2         42.00     28.88577       -42.63465      0.77236        -1.84485       0.39601        -0.91825       2.73458        0.00000        0.00000        
1         42.25     -21.18586      56.79390       1.79595        -1.35538       0.79433        -0.60749       2.22365        0.00000        0.00000        
2         42.25     29.07886       -43.09586      0.77455        -1.84393       0.39613        -0.91820       2.73443        0.00000        0.00000        
1         42.50     -20.73688      56.45505       1.99453        -1.50725       0.79430        -0.60753       2.22369        0.00000        0.00000        
2         42.50     29.27249       -43.55685      0.77652        -1.84310       0.39624        -0.91815       2.73430        0.00000        0.00000        
1         42.75     -20.23824      56.07824       1.59499        -1.20665       0.79427        -0.60756       2.22374        0.00000        0.00000        
2         42.75     29.46662       -44.01762      0.77829        -1.84235       0.39634        -0.91810       2.73418        0.00000        0.00000        
1         43.00     -19.83949      55.77658       1.79356        -1.35854       0.79425        -0.60759       2.22379        0.00000        0.00000        
2         43.00     29.66120       -44.47821      0.77989        -1.84167       0.39643        -0.91806       2.73407        0.00000        0.00000        
1         43.25     -19.39110      55.43694       1.99212        -1.51044       0.79423        -0.60762       2.22382        0.00000        0.00000        
2         43.25     29.85617       -44.93863      0.78134        -1.84106       0.39652        -0.91803       2.73396        0.00000        0.00000        
1         43.50     -18.89307      55.05933       1.59323        -1.20898       0.79421        -0.60765       2.22386        0.00000        0.00000        
2         43.50     30.05150       -45.39889      0.78264        -1.84051       0.39659        -0.91799       2.73387        0.00000        0.00000        
1         43.75     -18.49477      54.75709       1.79178        -1.36089       0.79419        -0.60767       2.22389        0.00000        0.00000        
2         43.75     30.24716       -45.85902      0.78381        -1.84001       0.39667        -0.91796       2.73379        0.00000        0.00000        
1         44.00     -18.04682      54.41687       1.99032        -1.51281       0.79417        -0.60769       2.22392        0.00000        0.00000        
2         44.00     30.44312       -46.31902      0.78487        -1.83956       0.39673        -0.91794       2.73371        0.00000        0.00000        
1         44.25     -17.54924      54.03867       1.59191        -1.21072       0.79416        -0.60771       2.22395        0.00000        0.00000        
2         44.25     30.63933       -46.77891      0.78583        -1.83915       0.39679        -0.91791       2.73364        0.00000        0.00000        
1         44.50     -17.15126      53.73599       1.79045        -1.36264       0.79414        -0.60773       2.22398        0.00000        0.00000        
2         44.50     30.83579       -47.23870      0.78669        -1.83878       0.39684        -0.91789       2.73358        0.00000        0.00000        
1         44.75     -16.70365      53.39533       1.98898        -1.51458       0.79413        -0.60775       2.22400        0.00000        0.00000        
2         44.75     31.03246       -47.69839      0.78747        -1.83845       0.39689        -0.91786       2.73352        0.00000        0.00000        
1         45.00     -16.20641      53.01669       1.59092        -1.21201       0.79412        -0.60776       2.22402        0.00000        0.00000        
2         45.00     31.22933       -48.15801      0.78817        -1.83815       0.39694        -0.91784       2.73346        0.00000        0.00000        
1         45.25     -15.80868      52.71368       1.78945        -1.36395       0.79411        -0.60778       2.22404        0.00000        0.00000        
2         45.25     31.42637       -48.61755      0.78880        -1.83788       0.39698        -0.91783       2.73341        0.00000        0.00000        
1         45.50     -15.36132      52.37270       1.98798        -1.51590       0.79410        -0.60779       2.22406        0.00000        0.00000        
2         45.50     31.62357       -49.07701      0.78938        -1.83763       0.39702        -0.91781       2.73337        0.00000        0.00000        
1         45.75     -14.86432      51.99372       1.59018        -1.21298       0.79409        -0.60780       2.22407        0.00000        0.00000        
2         45.75     31.82092       -49.53642      0.78990        -1.83741       0.39705        -0.91780       2.73333        0.00000        0.00000        
1         46.00     -14.46678      51.69048       1.78871        -1.36493       0.79408        -0.60781       2.22409        0.00000        0.00000        
2         46.00     32.01839       -49.99577      0.79036        -1.83721       0.39709        -0.91778       2.73329        0.00000        0.00000        
1         46.25     -14.01960      51.34924       1.98723        -1.51688       0.79407        -0.60782       2.22410        0.00000        0.00000        
2         46.25     32.21598       -50.45507      0.79079        -1.83702       0.39712        -0.91777       2.73325        0.00000        0.00000        
1         46.50     -13.52279      50.97002       1.58963        -1.21370       0.79407        -0.60783       2.22411        0.00000        0.00000        
2         46.50     32.41368       -50.91433      0.79117        -1.83686       0.39714        -0.91776       2.73322        0.00000        0.00000        
1         46.75     -13.12539      50.66660       1.78815        -1.36566       0.79406        -0.60784       2.22412        0.00000        0.00000        
2         46.75     32.61147       -51.37354      0.79152        -1.83671       0.39717        -0.91775       2.73319        0.00000        0.00000        
1         47.00     -12.67835      50.32518       1.98666        -1.51762       0.79405        -0.60785       2.22413        0.00000        0.00000        
2         47.00     32.80935       -51.83272      0.79183        -1.83657       0.39719        -0.91774       2.73316        0.00000        0.00000        
1         47.25     -12.18168      49.94578       1.58922        -1.21424       0.79405        -0.60785       2.22414        0.00000        0.00000        
2         47.25     33.00731       -52.29187      0.79211        -1.83645       0.39721        -0.91773       2.73314        0.00000        0.00000        
1         47.50     -11.78438      49.64222       1.78773        -1.36620       0.79404        -0.60786       2.22415        0.00000        0.00000        
2         47.50     33.20533       -52.75098      0.79237        -1.83634       0.39723        -0.91772       2.73312        0.00000        0.00000        
1         47.75     -11.33745      49.30067       1.98624        -1.51817       0.79404        -0.60787       2.22416        0.00000        0.00000        
2         47.75     33.40343       -53.21006      0.79260        -1.83624       0.39725        -0.91771       2.73309        0.00000        0.00000        
1         48.00     -10.84088      48.92112       1.58891        -1.21464       0.79404        -0.60787       2.22417        0.00000        0.00000        
2         48.00     33.60158       -53.66912      0.79281        -1.83615       0.39727        -0.91770       2.73307        0.00000        0.00000        
1         48.25     -10.44366      48.61746       1.78742        -1.36661       0.79403        -0.60788       2.22417        0.00000        0.00000        
2         48.25     33.79978       -54.12816      0.79300        -1.83607       0.39728        -0.91770       2.73306        0.00000        0.00000        
1         48.50     -9.99680       48.27581       1.98593        -1.51858       0.79403        -0.60788       2.22418        0.00000        0.00000        
2         48.50     33.99803       -54.58718      0.79318        -1.83599       0.39730        -0.91769       2.73304        0.00000        0.00000        
1         48.75     -9.50032       47.89616       1.58868        -1.21495       0.79403        -0.60789       2.22418        0.00000        0.00000        
2         48.75     34.19633       -55.04618      0.79334        -1.83592       0.39731        -0.91768       2.73302        0.00000        0.00000        
1         49.00     -9.10315       47.59243       1.78719        -1.36692       0.79402        -0.60789       2.22419        0.00000        0.00000        
2         49.00     34.39466       -55.50516      0.79348        -1.83586       0.39732        -0.91768       2.73301        0.00000        0.00000        
1         49.25     -8.65635       47.25070       1.98569        -1.51889       0.79402        -0.60789       2.22419        0.00000        0.00000        
2         49.25     34.59303       -55.96413      0.79361        -1.83581       0.39733        -0.91768       2.73300        0.00000        0.00000        
1         49.50     -8.15993       46.87098       1.58851        -1.21517       0.79402        -0.60790       2.22420        0.00000        0.00000        
2         49.50     34.79143       -56.42308      0.79372        -1.83576       0.39734        -0.91767       2.73299        0.00000        0.00000        
1         49.75     -7.76280       46.56718       1.78701        -1.36715       0.79402        -0.60790       2.22420        0.00000        0.00000        
2         49.75     34.98986       -56.88202      0.79383        -1.83571       0.39735        -0.91767       2.73297        0.00000        0.00000        
1         50.00     -7.31605       46.22540       1.98552        -1.51912       0.79401        -0.60790       2.22421        0.00000        0.00000        
2         50.00     35.18832       -57.34094      0.79393        -1.83567       0.39736        -0.91766       2.73296        0.00000        0.00000        
1         50.25     -6.81967       45.84562       1.58838        -1.21534       0.79401        -0.60790       2.22421        0.00000        0.00000        
2         50.25     35.38681       -57.79986      0.79402        -1.83563       0.39737        -0.91766       2.73295        0.00000        0.00000        
1         50.50     -6.42258       45.54178       1.78688        -1.36732       0.79401        -0.60791       2.22421        0.00000        0.00000        
2         50.50     35.58531       -58.25877      0.79410        -1.83560       0.39738        -0.91766       2.73295        0.00000        0.00000        
1         50.75     -5.97586       45.19995       1.98538        -1.51929       0.79401        -0.60791       2.22422        0.00000        0.00000        
2         50.75     35.78384       -58.71767      0.79417        -1.83556       0.39738        -0.91765       2.73294        0.00000        0.00000        
1         51.00     -5.47951       44.82012       1.58828        -1.21547       0.79401        -0.60791       2.22422        0.00000        0.00000        
2         51.00     35.98238       -59.17656      0.79424        -1.83554       0.39739        -0.91765       2.73293        0.00000        0.00000        
1         51.25     -5.08244       44.51625       1.78678        -1.36745       0.79401        -0.60791       2.22422        0.00000        0.00000        
2         51.25     36.18094       -59.63544      0.79430        -1.83551       0.39740        -0.91765       2.73292        0.00000        0.00000        
1         51.50     -4.63575       44.17439       1.98528        -1.51943       0.79400        -0.60791       2.22422        0.00000        0.00000        
2         51.50     36.37951       -60.09432      0.79435        -1.83549       0.39740        -0.91764       2.73292        0.00000        0.00000        
1         51.75     -4.13943       43.79454       1.58821        -1.21557       0.79400        -0.60791       2.22422        0.00000        0.00000        
2         51.75     36.57810       -60.55319      0.79440        -1.83546       0.39741        -0.91764       2.73291        0.00000        0.00000        
1         52.00     -3.74237       43.49065       1.78671        -1.36754       0.79400        -0.60791       2.22423        0.00000        0.00000        
2         52.00     36.77670       -61.01206      0.79445        -1.83544       0.39741        -0.91764       2.73290        0.00000        0.00000        
1         52.25     -3.29570       43.14876       1.98521        -1.51952       0.79400        -0.60792       2.22423        0.00000        0.00000        
2         52.25     36.97532       -61.47092      0.79449        -1.83543       0.39742        -0.91764       2.73290        0.00000        0.00000        
1         52.50     -2.79940       42.76888       1.58815        -1.21564       0.79400        -0.60792       2.22423        0.00000        0.00000        
2         52.50     37.17394       -61.92978      0.79453        -1.83541       0.39742        -0.91764       2.73289        0.00000        0.00000        
1         52.75     -2.40236       42.46497       1.78665        -1.36762       0.79400        -0.60792       2.22423        0.00000        0.00000        
2         52.75     37.37257       -62.38863      0.79456        -1.83539       0.39742        -0.91763       2.73289        0.00000        0.00000        
1         53.00     -1.95570       42.12307       1.98515        -1.51960       0.79400        -0.60792       2.22423        0.00000        0.00000        
2         53.00     37.57121       -62.84747      0.79459        -1.83538       0.39743        -0.91763       2.73288        0.00000        0.00000        
1         53.25     -1.45941       41.74317       1.58811        -1.21569       0.79400        -0.60792       2.22423        0.00000        0.00000        
2         53.25     37.76986       -63.30632      0.79462        -1.83537       0.39743        -0.91763       2.73288        0.00000        0.00000        
1         53.50     -1.06238       41.43925       1.78661        -1.36767       0.79400        -0.60792       2.22424        0.00000        0.00000        
2         53.50     37.96851       -63.76516      0.79465        -1.83536       0.39744        -0.91763       2.73288        0.00000        0.00000        
1         53.75     -0.61573       41.09733       1.98511        -1.51965       0.79400        -0.60792       2.22424        0.00000        0.00000        
2         53.75     38.16718       -64.22400      0.79467        -1.83535       0.39744        -0.91763       2.73287        0.00000        0.00000        
1         54.00     -0.11945       40.71741       1.58808        -1.21573       0.79400        -0.60792       2.22424        0.00000        0.00000        
2         54.00     38.36584       -64.68284      0.79470        -1.83534       0.39744        -0.91763       2.73287        0.00000        0.00000        
1         54.25     0.27757        40.41348       1.78658        -1.36771       0.79400        -0.60792       2.22424        0.00000        0.00000        
2         54.25     38.56452       -65.14167      0.79472        -1.83533       0.39744        -0.91763       2.73287        0.00000        0.00000        
1         54.50     0.72421        40.07156       1.98508        -1.51969       0.79400        -0.60792       2.22424        0.00000        0.00000        
2         54.50     38.76320       -65.60050      0.79474        -1.83532       0.39745        -0.91762       2.73286        0.00000        0.00000        
1         54.75     1.22048        39.69163       1.58805        -1.21576       0.79400        -0.60792       2.22424        0.00000        0.00000        
2         54.75     38.96188       -66.05933      0.79475        -1.83531       0.39745        -0.91762       2.73286        0.00000        0.00000        
1         55.00     1.61750        39.38769       1.78655        -1.36774       0.79399        -0.60792       2.22424        0.00000        0.00000        
2         55.00     39.16057       -66.51816      0.79477        -1.83530       0.39745        -0.91762       2.73286        0.00000        0.00000        
1         55.25     2.06414        39.04575       1.98505        -1.51973       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         55.25     39.35926       -66.97698      0.79479        -1.83530       0.39745        -0.91762       2.73285        0.00000        0.00000        
1         55.50     2.56040        38.66582       1.58804        -1.21579       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         55.50     39.55796       -67.43581      0.79480        -1.83529       0.39746        -0.91762       2.73285        0.00000        0.00000        
1         55.75     2.95741        38.36187       1.78654        -1.36777       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         55.75     39.75666       -67.89463      0.79481        -1.83529       0.39746        -0.91762       2.73285        0.00000        0.00000        
1         56.00     3.40404        38.01993       1.98503        -1.51975       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         56.00     39.95536       -68.35345      0.79482        -1.83528       0.39746        -0.91762       2.73285        0.00000        0.00000        
1         56.25     3.90030        37.64000       1.58802        -1.21580       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         56.25     40.15407       -68.81227      0.79483        -1.83528       0.39746        -0.91762       2.73284        0.00000        0.00000        
1         56.50     4.29731        37.33604       1.78652        -1.36779       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         56.50     40.35278       -69.27109      0.79484        -1.83527       0.39747        -0.91762       2.73284        0.00000        0.00000        
1         56.75     4.74394        36.99410       1.98502        -1.51977       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         56.75     40.55149       -69.72990      0.79485        -1.83527       0.39747        -0.91762       2.73284        0.00000        0.00000        
1         57.00     5.24019        36.61415       1.58801        -1.21582       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         57.00     40.75021       -70.18872      0.79486        -1.83526       0.39747        -0.91762       2.73284        0.00000        0.00000        
1         57.25     5.63719        36.31020       1.78651        -1.36780       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         57.25     40.94892       -70.64754      0.79487        -1.83526       0.39747        -0.91761       2.73284        0.00000        0.00000        
1         57.50     6.08382        35.96825       1.98501        -1.51978       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         57.50     41.14764       -71.10635      0.79488        -1.83526       0.39747        -0.91761       2.73283        0.00000        0.00000        
1         57.75     6.58007        35.58831       1.58801        -1.21583       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         57.75     41.34636       -71.56517      0.79489        -1.83525       0.39747        -0.91761       2.73283        0.00000        0.00000        
1         58.00     6.97708        35.28435       1.78650        -1.36781       0.79399        -0.60793       2.22424        0.00000        0.00000        
2         58.00     41.54508       -72.02399      0.79489        -1.83525       0.39748        -0.91761       2.73283        0.00000        0.00000        
1         58.25     7.42370        34.94239       1.98500        -1.51979       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         58.25     41.74380       -72.48280      0.79490        -1.83525       0.39748        -0.91761       2.73283        0.00000        0.00000        
1         58.50     7.91995        34.56245       1.58800        -1.21584       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         58.50     41.94253       -72.94160      0.79491        -1.83524       0.39748        -0.91761       2.73283        0.00000        0.00000        
1         58.75     8.31695        34.25849       1.78650        -1.36782       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         58.75     42.14126       -73.40041      0.79491        -1.83524       0.39748        -0.91761       2.73282        0.00000        0.00000        
1         59.00     8.76358        33.91653       1.98500        -1.51980       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         59.00     42.33998       -73.85922      0.79492        -1.83524       0.39748        -0.91761       2.73282        0.00000        0.00000        
1         59.25     9.25983        33.53658       1.58800        -1.21584       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         59.25     42.53872       -74.31803      0.79492        -1.83524       0.39748        -0.91761       2.73282        0.00000        0.00000        
1         59.50     9.65683        33.23262       1.78649        -1.36782       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         59.50     42.73745       -74.77684      0.79493        -1.83524       0.39749        -0.91761       2.73282        0.00000        0.00000        
1         59.75     10.10345       32.89067       1.98499        -1.51981       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         59.75     42.93618       -75.23565      0.79493        -1.83523       0.39749        -0.91761       2.73282        0.00000        0.00000        
1         60.00     10.59970       32.51072       1.58799        -1.21585       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         60.00     43.13491       -75.69446      0.79494        -1.83523       -0.99904       -0.04383       2.73281        0.00000        0.00000        
1         60.25     10.99669       32.20675       1.78649        -1.36783       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         60.25     43.33364       -76.15327      0.54518        -1.84619       -0.99924       -0.03909       -1.61464       0.00000        0.00000        
1         60.50     11.44332       31.86480       1.98499        -1.51981       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         60.50     43.46994       -76.61481      0.29537        -1.85596       -0.99941       -0.03436       -1.60990       0.00000        0.00000        
1         60.75     11.93956       31.48484       1.58799        -1.21585       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         60.75     43.54378       -77.07880      0.04552        -1.86455       -0.99956       -0.02963       -1.60516       0.00000        0.00000        
1         61.00     12.33656       31.18088       1.78649        -1.36783       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         61.00     43.55516       -77.54494      -0.20437       -1.87196       -0.99969       -0.02490       -1.60043       0.00000        0.00000        
1         61.25     12.78318       30.83892       1.98498        -1.51981       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         61.25     43.50407       -78.01293      -0.45430       -1.87818       -0.99980       -0.02017       -1.59570       0.00000        0.00000        
1         61.50     13.27943       30.45897       1.58799        -1.21585       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         61.50     43.39049       -78.48248      -0.70424       -1.88323       -0.99988       -0.01542       -1.59097       0.00000        0.00000        
1         61.75     13.67642       30.15500       1.78648        -1.36783       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         61.75     43.21443       -78.95329      -0.95421       -1.88708       -0.99994       -0.01066       -1.58622       0.00000        0.00000        
1         62.00     14.12304       29.81305       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         62.00     42.97588       -79.42506      -1.20420       -1.88975       -0.99998       -0.00587       -1.58145       0.00000        0.00000        
1         62.25     14.61929       29.43309       1.58799        -1.21585       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         62.25     42.67483       -79.89749      -1.45420       -1.89121       -1.00000       -0.00105       -1.57666       0.00000        0.00000        
1         62.50     15.01629       29.12913       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         62.50     42.31128       -80.37029      -1.70420       -1.89147       -0.99999       0.00381        -1.57185       0.00000        0.00000        
1         62.75     15.46291       28.78717       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         62.75     41.88523       -80.84316      -1.95419       -1.89052       -0.99996       0.00870        -1.56699       0.00000        0.00000        
1         63.00     15.95915       28.40722       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         63.00     41.39669       -81.31580      -1.51884       -1.30120       -0.99991       0.01365        -1.56209       0.00000        0.00000        
1         63.25     16.35615       28.10325       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         63.25     41.01698       -81.64110      -1.76881       -1.29779       -0.99985       0.01709        -1.55715       0.00000        0.00000        
1         63.50     16.80277       27.76129       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         63.50     40.57477       -81.96555      -1.68397       -1.07900       -0.99979       0.02056        -1.55371       0.00000        0.00000        
1         63.75     17.29902       27.38134       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         63.75     40.15378       -82.23530      -1.93392       -1.07386       -0.99972       0.02348        -1.55023       0.00000        0.00000        
1         64.00     17.69601       27.07737       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         64.00     39.67030       -82.50376      -1.79666       -0.87863       -0.99965       0.02644        -1.54731       0.00000        0.00000        
1         64.25     18.14263       26.73541       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         64.25     39.22113       -82.72342      -1.83994       -0.78398       -0.99958       0.02889        -1.54436       0.00000        0.00000        
1         64.50     18.63888       26.35546       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         64.50     38.76115       -82.91941      -1.87469       -0.69679       -0.99952       0.03112        -1.54190       0.00000        0.00000        
1         64.75     19.03587       26.05149       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         64.75     38.29248       -83.09361      -1.90246       -0.61698       -0.99945       0.03314        -1.53967       0.00000        0.00000        
1         65.00     19.48249       25.70953       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         65.00     37.81686       -83.24785      -1.92452       -0.54427       -0.99939       0.03497        -1.53765       0.00000        0.00000        
1         65.25     19.97874       25.32958       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         65.25     37.33574       -83.38392      -1.94197       -0.47829       -0.99933       0.03662        -1.53582       0.00000        0.00000        
1         65.50     20.37573       25.02561       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         65.50     36.85024       -83.50349      -1.95570       -0.41860       -0.99927       0.03812        -1.53416       0.00000        0.00000        
1         65.75     20.82235       24.68365       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         65.75     36.36132       -83.60815      -1.96646       -0.36473       -0.99922       0.03946        -1.53267       0.00000        0.00000        
1         66.00     21.31860       24.30370       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         66.00     35.86970       -83.69933      -1.97484       -0.31621       -0.99917       0.04068        -1.53132       0.00000        0.00000        
1         66.25     21.71559       23.99973       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         66.25     35.37599       -83.77838      -1.98134       -0.27257       -0.99913       0.04177        -1.53011       0.00000        0.00000        
1         66.50     22.16221       23.65777       1.98498        -1.51982       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         66.50     34.88066       -83.84653      -1.98634       -0.23337       -0.99909       0.04276        -1.52901       0.00000        0.00000        
1         66.75     22.65845       23.27781       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         66.75     34.38407       -83.90487      -1.99016       -0.19819       -0.99905       0.04364        -1.52803       0.00000        0.00000        
1         67.00     23.05545       22.97385       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         67.00     33.88653       -83.95441      -1.99305       -0.16663       -0.99901       0.04444        -1.52714       0.00000        0.00000        
1         67.25     23.50207       22.63189       1.98498        -1.51983       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         67.25     33.38827       -83.99607      -1.99521       -0.13835       -0.99898       0.04516        -1.52634       0.00000        0.00000        
1         67.50     23.99831       22.25193       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         67.50     32.88947       -84.03066      -1.99680       -0.11302       -0.99895       0.04581        -1.52562       0.00000        0.00000        
1         67.75     24.39531       21.94797       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         67.75     32.39027       -84.05891      -1.99796       -0.09033       -0.99892       0.04640        -1.52497       0.00000        0.00000        
1         68.00     24.84193       21.60601       1.98498        -1.51983       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         68.00     31.89078       -84.08150      -1.99877       -0.07001       -0.99890       0.04692        -1.52438       0.00000        0.00000        
1         68.25     25.33817       21.22605       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         68.25     31.39108       -84.09900      -1.99933       -0.05182       -0.99888       0.04739        -1.52386       0.00000        0.00000        
1         68.50     25.73517       20.92208       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         68.50     30.89125       -84.11195      -1.99968       -0.03554       -0.99886       0.04782        -1.52338       0.00000        0.00000        
1         68.75     26.18179       20.58012       1.98498        -1.51983       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         68.75     30.39133       -84.12084      -1.99989       -0.02097       -0.99884       0.04820        -1.52296       0.00000        0.00000        
1         69.00     26.67803       20.20017       1.58798        -1.21586       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         69.00     29.89136       -84.12608      -1.99998       -0.00793       -0.99882       0.04855        -1.52258       0.00000        0.00000        
1         69.25     27.07503       19.89620       1.78648        -1.36784       0.79399        -0.60793       2.22425        0.00000        0.00000        
2         69.25     29.39136       -84.12807      -2.00000       0.00374        -0.99881       0.04886        -1.52223       0.00000        0.00000        
